"","day","Sensor_ID","Location","sapflow_2.5cm","soil_vwc_15cm","soil_vwc_30cm","soil_vwc_5cm","wx_par_den15","wx_tempavg15","wx_windspeed15","Plot","Tree_ID","Species","Grid_Square","DBH_2021","BA"
"530",2022-06-10,"F8","B4",0.669967213114754,0.31385981582377,0.313713722721311,0.320180121704918,783.119049180328,22.7327868852459,1.14015582704918,"FW",1521,"ACRU","B4",25.9,670.81
"531",2022-06-10,"F9","G3",0.544606557377049,0.327754546178006,0.347083683001811,0.337714913709874,783.119049180328,22.7327868852459,1.14015582704918,"FW",1592,"ACRU","G3",43.2,1866.24
"532",2022-06-10,"S1","F7",0.532295081967213,0.316593933213115,0.317424600201139,0.332365408112511,783.119049180328,22.7327868852459,1.14015582704918,"SW",1771,"LITU","F7",47.7,2275.29
"533",2022-06-10,"S10","G5",0.427098360655738,0.321913707757815,0.322742481445292,0.345564450025543,783.119049180328,22.7327868852459,1.14015582704918,"SW",1775,"ACRU","G5",18.4,338.56
"534",2022-06-10,"S11","F6",0.488393442622951,0.327585780067575,0.279228819213115,0.367652150377049,783.119049180328,22.7327868852459,1.14015582704918,"SW",1772,"ACRU","F6",21,441
"535",2022-06-10,"S12","F4",0.520868852459016,0.341191343271735,0.333944989080061,0.360672913235036,783.119049180328,22.7327868852459,1.14015582704918,"SW",1776,"ACRU","F4",24.7,610.09
"536",2022-06-10,"S13","A2",0.307065573770492,0.319061856877049,0.317424600201139,0.332365408112511,783.119049180328,22.7327868852459,1.14015582704918,"SW",1848,"FAGR","A2",35.2,1239.04
"537",2022-06-10,"S14","I2",0.331065573770492,0.302711622692337,0.311790331736561,0.332815881143347,783.119049180328,22.7327868852459,1.14015582704918,"SW",1851,"FAGR","I2",31,961
"538",2022-06-10,"S15","E4",0.312967213114754,0.347345896576638,0.361303074013534,0.353693676093023,783.119049180328,22.7327868852459,1.14015582704918,"SW",1829,"FAGR","E4",22.5,506.25
"539",2022-06-10,"S16","C2",0.34144262295082,0.328318157721311,0.313713722721311,0.320180121704918,783.119049180328,22.7327868852459,1.14015582704918,"SW",1839,"FAGR","C2",28,784
"540",2022-06-10,"S17","D1",0.356491803278689,0.350573962614754,0.317424600201139,0.332365408112511,783.119049180328,22.7327868852459,1.14015582704918,"SW",1868,"FAGR","D1",33.1,1095.61
"541",2022-06-10,"S18","E5",0.489032786885246,0.346864434926893,0.361303074013534,0.353693676093023,783.119049180328,22.7327868852459,1.14015582704918,"SW",1780,"FAGR","E5",19.9,396.01
"542",2022-06-10,"S19","D2",0.512901639344262,0.324527866,0.313713722721311,0.320180121704918,783.119049180328,22.7327868852459,1.14015582704918,"SW",1835,"ACRU","D2",14.2,201.64
"543",2022-06-10,"S2","C5",0.493491803278689,0.33010589828103,0.347097583737705,0.264201382442623,783.119049180328,22.7327868852459,1.14015582704918,"SW",1790,"LITU","C5",61.7,3806.89
"544",2022-06-10,"S20","B8",0.507147540983607,0.327809780856557,0.265432424426229,0.351831744262295,783.119049180328,22.7327868852459,1.14015582704918,"SW",1749,"ACRU","B8",21.3,453.69
"545",2022-06-10,"S3","E5",0.370409836065574,0.346864434926893,0.361303074013534,0.353693676093023,783.119049180328,22.7327868852459,1.14015582704918,"SW",1783,"LITU","E5",36.9,1361.61
"546",2022-06-10,"S4","E6",0.660950819672131,0.347018643696912,0.317424600201139,0.332365408112511,783.119049180328,22.7327868852459,1.14015582704918,"SW",1781,"LITU","E6",50.8,2580.64
"547",2022-06-10,"S5","F5",0.384540983606557,0.337024241183583,0.333944989080061,0.360672913235036,783.119049180328,22.7327868852459,1.14015582704918,"SW",1778,"LITU","F5",44.2,1953.64
"548",2022-06-10,"S6","G6",0.340393442622951,0.31441156753675,0.284181888877049,0.341499836991803,783.119049180328,22.7327868852459,1.14015582704918,"SW",1773,"LITU","G6",49.7,2470.09
"549",2022-06-10,"S7","D7",0.508967213114754,0.334708048653396,0.306265004081967,0.308016563352459,783.119049180328,22.7327868852459,1.14015582704918,"SW",1733,"ACRU","D7",24.7,610.09
"550",2022-06-10,"S8","C6",0.505786885245902,0.331559155112825,0.306265004081967,0.308016563352459,783.119049180328,22.7327868852459,1.14015582704918,"SW",1788,"ACRU","C6",29.3,858.49
"551",2022-06-10,"S9","F2",0.622934426229508,0.335243927881537,0.317424600201139,0.332365408112511,783.119049180328,22.7327868852459,1.14015582704918,"SW",1865,"ACRU","F2",34.4,1183.36
"552",2022-06-11,"C1","F5",0.494459016393443,0.332142529434799,0.33064214504918,0.356531014983607,263.97168852459,19.4075409836066,0.552894905937705,"Control",1384,"LITU","F5",47.1,2218.41
"553",2022-06-11,"C10","D4",0.76583606557377,0.32979991452459,0.30881533,0.314873755688525,263.97168852459,19.4075409836066,0.552894905937705,"Control",1387,"ACRU","D4",36,1296
"554",2022-06-11,"C11","F2",0.433049180327869,0.329576868491803,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"Control",1395,"ACRU","F2",34.7,1204.09
"555",2022-06-11,"C12","G3",0.63927868852459,0.320482288032787,0.343260648631148,0.339641923172131,263.97168852459,19.4075409836066,0.552894905937705,"Control",1328,"ACRU","G3",27.9,778.41
"556",2022-06-11,"C13","B8",0.495583333333333,0.328166194822787,0.248198631532787,0.332550061934426,263.97168852459,19.4075409836066,0.552894905937705,"Control",1407,"FAGR","B8",37.6,1413.76
"557",2022-06-11,"C14","B7",0.524516666666667,0.326845421418306,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"Control",1412,"FAGR","B7",25.1,630.01
"558",2022-06-11,"C15","A4",0.370966666666667,0.313332351311475,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"Control",1432,"FAGR","A4",28.5,812.25
"559",2022-06-11,"C16","E4",0.509852459016393,0.341497500810304,0.358708956901639,0.354792693065574,263.97168852459,19.4075409836066,0.552894905937705,"Control",1390,"FAGR","E4",32,1024
"560",2022-06-11,"C17","F6",0.461950819672131,0.329713551830457,0.274508521344262,0.360007658819672,263.97168852459,19.4075409836066,0.552894905937705,"Control",1380,"FAGR","F6",44.5,1980.25
"561",2022-06-11,"C18","(out)",0.404754098360656,0.323986546330984,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"Control",1452,"FAGR",NA,45.4,2061.16
"562",2022-06-11,"C19","A1",0.670803278688525,0.316270259278689,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"Control",1451,"ACRU","A1",19.1,364.81
"563",2022-06-11,"C2","F5",0.649295081967213,0.332142529434799,0.33064214504918,0.356531014983607,263.97168852459,19.4075409836066,0.552894905937705,"Control",1385,"LITU","F5",39.5,1560.25
"564",2022-06-11,"C3","C5",0.392533333333333,0.323336187331924,0.3356719744,0.26006567425,263.97168852459,19.4075409836066,0.552894905937705,"Control",1425,"LITU","C5",47.1,2218.41
"565",2022-06-11,"C4","H4",0.371229508196721,0.305814424413562,0.299505639913934,0.335145351397541,263.97168852459,19.4075409836066,0.552894905937705,"Control",1325,"LITU","H4",48.6,2361.96
"566",2022-06-11,"C5","I3",0.504131147540984,0.29901999171535,0.307838012770492,0.326857915590164,263.97168852459,19.4075409836066,0.552894905937705,"Control",1330,"LITU","I3",39.7,1576.09
"567",2022-06-11,"C6","B7",0.6411,0.326845421418306,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"Control",1411,"LITU","B7",59.4,3528.36
"568",2022-06-11,"C7","B3",0.674950819672131,0.319887695977049,0.30881533,0.314873755688525,263.97168852459,19.4075409836066,0.552894905937705,"Control",1439,"ACRU","B3",32,1024
"569",2022-06-11,"C9","(out)",0.455866666666667,0.323986546330984,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"Control",1456,"ACRU",NA,24,576
"570",2022-06-11,"F1","H5",0.539786885245902,0.303710495552073,0.280907495147131,0.334452741109836,263.97168852459,19.4075409836066,0.552894905937705,"FW",1578,"LITU","H5",67.2,4515.84
"571",2022-06-11,"F10","F8",0.779983606557377,0.319541019360656,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"FW",1546,"ACRU","F8",21.4,457.96
"572",2022-06-11,"F11","F6",0.571737704918033,0.329713551830457,0.274508521344262,0.360007658819672,263.97168852459,19.4075409836066,0.552894905937705,"FW",1548,"ACRU","F6",28.5,812.25
"573",2022-06-11,"F12","F2",0.669672131147541,0.329576868491803,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"FW",1563,"ACRU","F2",28.2,795.24
"574",2022-06-11,"F13","D6",0.477655737704918,0.330303469740866,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"FW",1519,"FAGR","D6",38.2,1459.24
"575",2022-06-11,"F14","D7",0.373081967213115,0.327181755592749,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"FW",1543,"FAGR","D7",35.5,1260.25
"576",2022-06-11,"F15","A6",0.37044262295082,0.334891604033607,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"FW",1516,"FAGR","A6",32.1,1030.41
"577",2022-06-11,"F16","H4",0.470049180327869,0.305814424413562,0.299505639913934,0.335145351397541,263.97168852459,19.4075409836066,0.552894905937705,"FW",1596,"FAGR","H4",27.2,739.84
"578",2022-06-11,"F17","I6",0.505245901639344,0.30595268717418,0.311314735387705,0.348245723931148,263.97168852459,19.4075409836066,0.552894905937705,"FW",1580,"FAGR","I6",30.5,930.25
"579",2022-06-11,"F18","H8",0.423426229508197,0.317662287357787,0.323318868606557,0.367919674196721,263.97168852459,19.4075409836066,0.552894905937705,"FW",1569,"FAGR","H8",39.9,1592.01
"580",2022-06-11,"F2","G6",0.481786885245902,0.314890915847541,0.280907495147131,0.334452741109836,263.97168852459,19.4075409836066,0.552894905937705,"FW",1576,"LITU","G6",68.8,4733.44
"581",2022-06-11,"F20","I7",0.691934426229508,0.315971652233607,0.311314735387705,0.348245723931148,263.97168852459,19.4075409836066,0.552894905937705,"FW",1573,"ACRU","I7",34.1,1162.81
"582",2022-06-11,"F3","D5",0.375590163934426,0.332513409472365,0.3356719744,0.26006567425,263.97168852459,19.4075409836066,0.552894905937705,"FW",1552,"LITU","D5",66.7,4448.89
"583",2022-06-11,"F4","E2",0.51455737704918,0.334160316523329,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"FW",1561,"LITU","E2",56.4,3180.96
"584",2022-06-11,"F5","G3",0.423295081967213,0.320482288032787,0.343260648631148,0.339641923172131,263.97168852459,19.4075409836066,0.552894905937705,"FW",1591,"LITU","G3",79.8,6368.04
"585",2022-06-11,"F6","D6",0.425918032786885,0.330303469740866,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"FW",1551,"LITU","D6",52.7,2777.29
"586",2022-06-11,"F7","B5",0.494245901639344,0.317686410286475,0.3356719744,0.26006567425,263.97168852459,19.4075409836066,0.552894905937705,"FW",1520,"ACRU","B5",25.4,645.16
"587",2022-06-11,"F8","B4",0.720688524590164,0.310540919754098,0.30881533,0.314873755688525,263.97168852459,19.4075409836066,0.552894905937705,"FW",1521,"ACRU","B4",25.9,670.81
"588",2022-06-11,"F9","G3",0.576754098360656,0.320482288032787,0.343260648631148,0.339641923172131,263.97168852459,19.4075409836066,0.552894905937705,"FW",1592,"ACRU","G3",43.2,1866.24
"589",2022-06-11,"S1","F7",0.588901639344262,0.317899980854918,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"SW",1771,"LITU","F7",47.7,2275.29
"590",2022-06-11,"S10","G5",0.480032786885246,0.316403701647951,0.319808226024385,0.344622717087705,263.97168852459,19.4075409836066,0.552894905937705,"SW",1775,"ACRU","G5",18.4,338.56
"591",2022-06-11,"S11","F6",0.539032786885246,0.329713551830457,0.274508521344262,0.360007658819672,263.97168852459,19.4075409836066,0.552894905937705,"SW",1772,"ACRU","F6",21,441
"592",2022-06-11,"S12","F4",0.582016393442623,0.335213750946136,0.33064214504918,0.356531014983607,263.97168852459,19.4075409836066,0.552894905937705,"SW",1776,"ACRU","F4",24.7,610.09
"593",2022-06-11,"S13","A2",0.351967213114754,0.316270259278689,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"SW",1848,"FAGR","A2",35.2,1239.04
"594",2022-06-11,"S14","I2",0.37455737704918,0.298897694983607,0.307838012770492,0.326857915590164,263.97168852459,19.4075409836066,0.552894905937705,"SW",1851,"FAGR","I2",31,961
"595",2022-06-11,"S15","E4",0.364737704918033,0.341497500810304,0.358708956901639,0.354792693065574,263.97168852459,19.4075409836066,0.552894905937705,"SW",1829,"FAGR","E4",22.5,506.25
"596",2022-06-11,"S16","C2",0.403770491803279,0.325763910409836,0.30881533,0.314873755688525,263.97168852459,19.4075409836066,0.552894905937705,"SW",1839,"FAGR","C2",28,784
"597",2022-06-11,"S17","D1",0.401032786885246,0.336429634245902,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"SW",1868,"FAGR","D1",33.1,1095.61
"598",2022-06-11,"S18","E5",0.544393442622951,0.339930117681148,0.358708956901639,0.354792693065574,263.97168852459,19.4075409836066,0.552894905937705,"SW",1780,"FAGR","E5",19.9,396.01
"599",2022-06-11,"S19","D2",0.570377049180328,0.322771081737705,0.30881533,0.314873755688525,263.97168852459,19.4075409836066,0.552894905937705,"SW",1835,"ACRU","D2",14.2,201.64
"600",2022-06-11,"S2","C5",0.491377049180328,0.323336187331924,0.3356719744,0.26006567425,263.97168852459,19.4075409836066,0.552894905937705,"SW",1790,"LITU","C5",61.7,3806.89
"601",2022-06-11,"S20","B8",0.600983606557377,0.328166194822787,0.248198631532787,0.332550061934426,263.97168852459,19.4075409836066,0.552894905937705,"SW",1749,"ACRU","B8",21.3,453.69
"602",2022-06-11,"S3","E5",0.409049180327869,0.339930117681148,0.358708956901639,0.354792693065574,263.97168852459,19.4075409836066,0.552894905937705,"SW",1783,"LITU","E5",36.9,1361.61
"603",2022-06-11,"S4","E6",0.671295081967213,0.342366937570628,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"SW",1781,"LITU","E6",50.8,2580.64
"604",2022-06-11,"S5","F5",0.417606557377049,0.332142529434799,0.33064214504918,0.356531014983607,263.97168852459,19.4075409836066,0.552894905937705,"SW",1778,"LITU","F5",44.2,1953.64
"605",2022-06-11,"S6","G6",0.374081967213115,0.314890915847541,0.280907495147131,0.334452741109836,263.97168852459,19.4075409836066,0.552894905937705,"SW",1773,"LITU","G6",49.7,2470.09
"606",2022-06-11,"S7","D7",0.570688524590164,0.327181755592749,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"SW",1733,"ACRU","D7",24.7,610.09
"607",2022-06-11,"S8","C6",0.537196721311475,0.324624393285502,0.277356412488525,0.308388599372951,263.97168852459,19.4075409836066,0.552894905937705,"SW",1788,"ACRU","C6",29.3,858.49
"608",2022-06-11,"S9","F2",0.643475409836066,0.329576868491803,0.30833802260538,0.328351022547579,263.97168852459,19.4075409836066,0.552894905937705,"SW",1865,"ACRU","F2",34.4,1183.36
"609",2022-06-12,"C1","F5",0.471032786885246,0.328333326751171,0.329656158360656,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"Control",1384,"LITU","F5",47.1,2218.41
"610",2022-06-12,"C10","D4",0.749262295081967,0.324406899339578,0.30613769657377,0.312207123360656,520.226836065574,22.3149180327869,0.793553595032787,"Control",1387,"ACRU","D4",36,1296
"611",2022-06-12,"C11","F2",0.414114754098361,0.340376456688525,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1395,"ACRU","F2",34.7,1204.09
"612",2022-06-12,"C12","G3",0.626032786885246,0.324803008981148,0.341126817090164,0.337557978114754,520.226836065574,22.3149180327869,0.793553595032787,"Control",1328,"ACRU","G3",27.9,778.41
"613",2022-06-12,"C13","B8",0.468377049180328,0.323752157940779,0.246457568878689,0.330828871206557,520.226836065574,22.3149180327869,0.793553595032787,"Control",1407,"FAGR","B8",37.6,1413.76
"614",2022-06-12,"C14","B7",0.513885245901639,0.323136488704406,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"Control",1412,"FAGR","B7",25.1,630.01
"615",2022-06-12,"C15","A4",0.362131147540984,0.311828677098361,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1432,"FAGR","A4",28.5,812.25
"616",2022-06-12,"C16","E4",0.504770491803279,0.339283203487119,0.357664424868852,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"Control",1390,"FAGR","E4",32,1024
"617",2022-06-12,"C17","F6",0.437737704918033,0.320366174601434,0.273639625344262,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1380,"FAGR","F6",44.5,1980.25
"618",2022-06-12,"C18","(out)",0.393524590163934,0.322335664202439,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1452,"FAGR",NA,45.4,2061.16
"619",2022-06-12,"C19","A1",0.655262295081967,0.315699558754098,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1451,"ACRU","A1",19.1,364.81
"620",2022-06-12,"C2","F5",0.623786885245902,0.328333326751171,0.329656158360656,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"Control",1385,"LITU","F5",39.5,1560.25
"621",2022-06-12,"C3","C5",0.377081967213115,0.32343448501494,0.330010715918033,0.257121444360656,520.226836065574,22.3149180327869,0.793553595032787,"Control",1425,"LITU","C5",47.1,2218.41
"622",2022-06-12,"C4","H4",0.359803278688525,0.305367846796253,0.297388882331967,0.322788113303279,520.226836065574,22.3149180327869,0.793553595032787,"Control",1325,"LITU","H4",48.6,2361.96
"623",2022-06-12,"C5","I3",0.502459016393443,0.298880787065574,0.305305301327869,0.322788113303279,520.226836065574,22.3149180327869,0.793553595032787,"Control",1330,"LITU","I3",39.7,1576.09
"624",2022-06-12,"C6","B7",0.63116393442623,0.323136488704406,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"Control",1411,"LITU","B7",59.4,3528.36
"625",2022-06-12,"C7","B3",0.653114754098361,0.318985121213115,0.30613769657377,0.312207123360656,520.226836065574,22.3149180327869,0.793553595032787,"Control",1439,"ACRU","B3",32,1024
"626",2022-06-12,"C9","(out)",0.430852459016393,0.322335664202439,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"Control",1456,"ACRU",NA,24,576
"627",2022-06-12,"F1","H5",0.519032786885246,0.302014730326486,0.279986496016393,0.305852558278689,520.226836065574,22.3149180327869,0.793553595032787,"FW",1578,"LITU","H5",67.2,4515.84
"628",2022-06-12,"F10","F8",0.770885245901639,0.304462665945902,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"FW",1546,"ACRU","F8",21.4,457.96
"629",2022-06-12,"F11","F6",0.551737704918033,0.320366174601434,0.273639625344262,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"FW",1548,"ACRU","F6",28.5,812.25
"630",2022-06-12,"F12","F2",0.645754098360656,0.340376456688525,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"FW",1563,"ACRU","F2",28.2,795.24
"631",2022-06-12,"F13","D6",0.463754098360656,0.326590089767682,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"FW",1519,"FAGR","D6",38.2,1459.24
"632",2022-06-12,"F14","D7",0.360819672131148,0.327854032354855,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"FW",1543,"FAGR","D7",35.5,1260.25
"633",2022-06-12,"F15","A6",0.369196721311475,0.332101867154098,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"FW",1516,"FAGR","A6",32.1,1030.41
"634",2022-06-12,"F16","H4",0.456524590163934,0.305367846796253,0.297388882331967,0.322788113303279,520.226836065574,22.3149180327869,0.793553595032787,"FW",1596,"FAGR","H4",27.2,739.84
"635",2022-06-12,"F17","I6",0.484409836065574,0.301768558003934,0.310545922533607,0.346140668705738,520.226836065574,22.3149180327869,0.793553595032787,"FW",1580,"FAGR","I6",30.5,930.25
"636",2022-06-12,"F18","H8",0.417377049180328,0.305864588326464,0.322652200456148,0.366284723919262,520.226836065574,22.3149180327869,0.793553595032787,"FW",1569,"FAGR","H8",39.9,1592.01
"637",2022-06-12,"F2","G6",0.465459016393443,0.310203877864498,0.279986496016393,0.305852558278689,520.226836065574,22.3149180327869,0.793553595032787,"FW",1576,"LITU","G6",68.8,4733.44
"638",2022-06-12,"F20","I7",0.662852459016393,0.314647939244262,0.310545922533607,0.346140668705738,520.226836065574,22.3149180327869,0.793553595032787,"FW",1573,"ACRU","I7",34.1,1162.81
"639",2022-06-12,"F3","D5",0.373262295081967,0.326966320392213,0.330010715918033,0.257121444360656,520.226836065574,22.3149180327869,0.793553595032787,"FW",1552,"LITU","D5",66.7,4448.89
"640",2022-06-12,"F4","E2",0.499196721311475,0.341037186754098,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"FW",1561,"LITU","E2",56.4,3180.96
"641",2022-06-12,"F5","G3",0.412475409836066,0.324803008981148,0.341126817090164,0.337557978114754,520.226836065574,22.3149180327869,0.793553595032787,"FW",1591,"LITU","G3",79.8,6368.04
"642",2022-06-12,"F6","D6",0.416196721311475,0.326590089767682,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"FW",1551,"LITU","D6",52.7,2777.29
"643",2022-06-12,"F7","B5",0.47627868852459,0.315732290405044,0.330010715918033,0.257121444360656,520.226836065574,22.3149180327869,0.793553595032787,"FW",1520,"ACRU","B5",25.4,645.16
"644",2022-06-12,"F8","B4",0.70344262295082,0.309599780381967,0.30613769657377,0.312207123360656,520.226836065574,22.3149180327869,0.793553595032787,"FW",1521,"ACRU","B4",25.9,670.81
"645",2022-06-12,"F9","G3",0.563868852459016,0.324803008981148,0.341126817090164,0.337557978114754,520.226836065574,22.3149180327869,0.793553595032787,"FW",1592,"ACRU","G3",43.2,1866.24
"646",2022-06-12,"S1","F7",0.571416666666667,0.309683490229193,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1771,"LITU","F7",47.7,2275.29
"647",2022-06-12,"S10","G5",0.467885245901639,0.318218728267564,0.318825460442623,0.336836081377049,520.226836065574,22.3149180327869,0.793553595032787,"SW",1775,"ACRU","G5",18.4,338.56
"648",2022-06-12,"S11","F6",0.523,0.320366174601434,0.273639625344262,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1772,"ACRU","F6",21,441
"649",2022-06-12,"S12","F4",0.561540983606557,0.33681870112541,0.329656158360656,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"SW",1776,"ACRU","F4",24.7,610.09
"650",2022-06-12,"S13","A2",0.339868852459016,0.315699558754098,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1848,"FAGR","A2",35.2,1239.04
"651",2022-06-12,"S14","I2",0.367196721311475,0.296653145901639,0.305305301327869,0.322788113303279,520.226836065574,22.3149180327869,0.793553595032787,"SW",1851,"FAGR","I2",31,961
"652",2022-06-12,"S15","E4",0.356524590163934,0.339283203487119,0.357664424868852,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"SW",1829,"FAGR","E4",22.5,506.25
"653",2022-06-12,"S16","C2",0.383229508196721,0.32567938495082,0.30613769657377,0.312207123360656,520.226836065574,22.3149180327869,0.793553595032787,"SW",1839,"FAGR","C2",28,784
"654",2022-06-12,"S17","D1",0.391327868852459,0.336127220622951,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1868,"FAGR","D1",33.1,1095.61
"655",2022-06-12,"S18","E5",0.53025,0.336777191730589,0.357664424868852,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"SW",1780,"FAGR","E5",19.9,396.01
"656",2022-06-12,"S19","D2",0.556344262295082,0.326802313940574,0.30613769657377,0.312207123360656,520.226836065574,22.3149180327869,0.793553595032787,"SW",1835,"ACRU","D2",14.2,201.64
"657",2022-06-12,"S2","C5",0.492836065573771,0.32343448501494,0.330010715918033,0.257121444360656,520.226836065574,22.3149180327869,0.793553595032787,"SW",1790,"LITU","C5",61.7,3806.89
"658",2022-06-12,"S20","B8",0.5822,0.323752157940779,0.246457568878689,0.330828871206557,520.226836065574,22.3149180327869,0.793553595032787,"SW",1749,"ACRU","B8",21.3,453.69
"659",2022-06-12,"S3","E5",0.402573770491803,0.336777191730589,0.357664424868852,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"SW",1783,"LITU","E5",36.9,1361.61
"660",2022-06-12,"S4","E6",0.658933333333333,0.339038031538352,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1781,"LITU","E6",50.8,2580.64
"661",2022-06-12,"S5","F5",0.409606557377049,0.328333326751171,0.329656158360656,0.35232784292623,520.226836065574,22.3149180327869,0.793553595032787,"SW",1778,"LITU","F5",44.2,1953.64
"662",2022-06-12,"S6","G6",0.363327868852459,0.310203877864498,0.279986496016393,0.305852558278689,520.226836065574,22.3149180327869,0.793553595032787,"SW",1773,"LITU","G6",49.7,2470.09
"663",2022-06-12,"S7","D7",0.547116666666667,0.327854032354855,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"SW",1733,"ACRU","D7",24.7,610.09
"664",2022-06-12,"S8","C6",0.513633333333333,0.325308337009257,0.274308617891803,0.30625972892459,520.226836065574,22.3149180327869,0.793553595032787,"SW",1788,"ACRU","C6",29.3,858.49
"665",2022-06-12,"S9","F2",0.632524590163934,0.340376456688525,0.306169903048771,0.320760154691055,520.226836065574,22.3149180327869,0.793553595032787,"SW",1865,"ACRU","F2",34.4,1183.36
"666",2022-06-13,"C1","F5",0.486770491803279,0.325996819983607,0.325348560655738,0.34685587752459,797.800147540984,27.5468852459016,0.865991489147541,"Control",1384,"LITU","F5",47.1,2218.41
"667",2022-06-13,"C10","D4",0.700672131147541,0.320203771189696,0.27657275345082,0.306179284540984,797.800147540984,27.5468852459016,0.865991489147541,"Control",1387,"ACRU","D4",36,1296
"668",2022-06-13,"C11","F2",0.40355737704918,0.326900940695082,0.298430946918509,0.321608282598361,797.800147540984,27.5468852459016,0.865991489147541,"Control",1395,"ACRU","F2",34.7,1204.09
"669",2022-06-13,"C12","G3",0.591983606557377,0.31666842485082,0.336597178430328,0.324173032885246,797.800147540984,27.5468852459016,0.865991489147541,"Control",1328,"ACRU","G3",27.9,778.41
"670",2022-06-13,"C13","B8",0.468147540983607,0.331791304098361,0.241172331754098,0.340910070016393,797.800147540984,27.5468852459016,0.865991489147541,"Control",1407,"FAGR","B8",37.6,1413.76
"671",2022-06-13,"C14","B7",0.480918032786885,0.324881636629098,0.268446534606557,0.294493479090164,797.800147540984,27.5468852459016,0.865991489147541,"Control",1412,"FAGR","B7",25.1,630.01
"672",2022-06-13,"C15","A4",0.33555737704918,0.306354348262295,0.298430946918509,0.321608282598361,797.800147540984,27.5468852459016,0.865991489147541,"Control",1432,"FAGR","A4",28.5,812.25
"673",2022-06-13,"C16","E4",0.476229508196721,0.335693171121311,0.353437713852459,0.340536414213115,797.800147540984,27.5468852459016,0.865991489147541,"Control",1390,"FAGR","E4",32,1024
"674",2022-06-13,"C17","F6",0.391967213114754,0.318518562749627,0.269170254262295,0.353175340836066,797.800147540984,27.5468852459016,0.865991489147541,"Control",1380,"FAGR","F6",44.5,1980.25
