"","Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","ID","F_OOB","F_OOS"
"205","GCW","W",2022-06-03 03:00:00,"CS EE181",NA,NA,NA,20.46,"wx_tempavg15","4508d164af4ee3a3",0,0
"206","GCW","W",2022-06-03 03:15:00,"CS EE181",NA,NA,NA,20.46,"wx_tempavg15","dd998befe06fce09",0,0
"207","GCW","W",2022-06-03 03:30:00,"CS EE181",NA,NA,NA,20.38,"wx_tempavg15","ae32b9e0c66f9317",0,0
"208","GCW","W",2022-06-03 03:45:00,"CS EE181",NA,NA,NA,20.22,"wx_tempavg15","c093c5d24d71c174",0,0
"209","GCW","W",2022-06-03 04:00:00,"CS EE181",NA,NA,NA,20.17,"wx_tempavg15","4caab3efcbc95a17",0,0
"210","GCW","W",2022-06-03 04:15:00,"CS EE181",NA,NA,NA,20.11,"wx_tempavg15","d845bcf4eb0e5fde",0,0
"211","GCW","W",2022-06-03 04:30:00,"CS EE181",NA,NA,NA,20.05,"wx_tempavg15","b819315cecafb344",0,0
"212","GCW","W",2022-06-03 04:45:00,"CS EE181",NA,NA,NA,19.93,"wx_tempavg15","6c1e58da715bc508",0,0
"213","GCW","W",2022-06-03 05:00:00,"CS EE181",NA,NA,NA,19.84,"wx_tempavg15","b2839d6834e69e28",0,0
"214","GCW","W",2022-06-03 05:15:00,"CS EE181",NA,NA,NA,19.76,"wx_tempavg15","f7fe393aa0f0e1be",0,0
"215","GCW","W",2022-06-03 05:30:00,"CS EE181",NA,NA,NA,19.66,"wx_tempavg15","cf346fd76c8d935d",0,0
"216","GCW","W",2022-06-03 05:45:00,"CS EE181",NA,NA,NA,19.56,"wx_tempavg15","cebc5ee2a9977477",0,0
"217","GCW","W",2022-06-03 06:00:00,"CS EE181",NA,NA,NA,19.53,"wx_tempavg15","aa040e40a255d657",0,0
"218","GCW","W",2022-06-03 06:15:00,"CS EE181",NA,NA,NA,19.48,"wx_tempavg15","3434bafdbb29096a",0,0
"219","GCW","W",2022-06-03 06:30:00,"CS EE181",NA,NA,NA,19.42,"wx_tempavg15","644fdd35e2334cbd",0,0
"220","GCW","W",2022-06-03 06:45:00,"CS EE181",NA,NA,NA,19.36,"wx_tempavg15","3aafef75edb02bc3",0,0
"221","GCW","W",2022-06-03 07:00:00,"CS EE181",NA,NA,NA,19.37,"wx_tempavg15","c1702d3da7d727a8",0,0
"222","GCW","W",2022-06-03 07:15:00,"CS EE181",NA,NA,NA,19.6,"wx_tempavg15","2841f348582238c9",0,0
"223","GCW","W",2022-06-03 07:30:00,"CS EE181",NA,NA,NA,20.06,"wx_tempavg15","9b211db303594212",0,0
"224","GCW","W",2022-06-03 07:45:00,"CS EE181",NA,NA,NA,20.18,"wx_tempavg15","ce263b80927bb7bd",0,0
"225","GCW","W",2022-06-03 08:00:00,"CS EE181",NA,NA,NA,20.36,"wx_tempavg15","a707d7015e981ed0",0,0
"226","GCW","W",2022-06-03 08:15:00,"CS EE181",NA,NA,NA,20.46,"wx_tempavg15","dc8dbb43d7275a20",0,0
"227","GCW","W",2022-06-03 08:30:00,"CS EE181",NA,NA,NA,20.59,"wx_tempavg15","9f25eb0f1774166e",0,0
"228","GCW","W",2022-06-03 08:45:00,"CS EE181",NA,NA,NA,20.72,"wx_tempavg15","fa5db293bd9f1f36",0,0
"229","GCW","W",2022-06-03 09:00:00,"CS EE181",NA,NA,NA,21.37,"wx_tempavg15","dda7cf242228af1a",0,0
"230","GCW","W",2022-06-03 09:15:00,"CS EE181",NA,NA,NA,21.69,"wx_tempavg15","ebcda39235fb2bed",0,0
"231","GCW","W",2022-06-03 09:30:00,"CS EE181",NA,NA,NA,21.59,"wx_tempavg15","b68a4b594e1da2aa",0,0
"232","GCW","W",2022-06-03 09:45:00,"CS EE181",NA,NA,NA,21.56,"wx_tempavg15","3e513da9682616de",0,0
"233","GCW","W",2022-06-03 10:00:00,"CS EE181",NA,NA,NA,21.59,"wx_tempavg15","4a6905c824204e31",0,0
"234","GCW","W",2022-06-03 10:15:00,"CS EE181",NA,NA,NA,21.58,"wx_tempavg15","9a91a0240cf68dd6",0,0
"235","GCW","W",2022-06-03 10:30:00,"CS EE181",NA,NA,NA,22.4,"wx_tempavg15","f1c635e40084b15e",0,0
"236","GCW","W",2022-06-03 10:45:00,"CS EE181",NA,NA,NA,22.73,"wx_tempavg15","4b61b2e87821a341",0,0
"237","GCW","W",2022-06-03 11:00:00,"CS EE181",NA,NA,NA,22.82,"wx_tempavg15","53b2485b3966aaaf",0,0
"238","GCW","W",2022-06-03 11:15:00,"CS EE181",NA,NA,NA,23.38,"wx_tempavg15","440ac814c2f0dbdf",0,0
"239","GCW","W",2022-06-03 11:30:00,"CS EE181",NA,NA,NA,23.71,"wx_tempavg15","047cb6fdb8431e16",0,0
"240","GCW","W",2022-06-03 11:45:00,"CS EE181",NA,NA,NA,23.73,"wx_tempavg15","2121c50112d32a51",0,0
"241","GCW","W",2022-06-03 12:00:00,"CS EE181",NA,NA,NA,23.98,"wx_tempavg15","645b51e6a7ea8845",0,0
"242","GCW","W",2022-06-03 12:15:00,"CS EE181",NA,NA,NA,24.1,"wx_tempavg15","838d962c87760d6c",0,0
"243","GCW","W",2022-06-03 12:30:00,"CS EE181",NA,NA,NA,24.4,"wx_tempavg15","45b3fdace13ad957",0,0
"244","GCW","W",2022-06-03 12:45:00,"CS EE181",NA,NA,NA,24.7,"wx_tempavg15","4311627d0a864c69",0,0
"245","GCW","W",2022-06-03 13:00:00,"CS EE181",NA,NA,NA,24.86,"wx_tempavg15","bf690494ca2d36bb",0,0
"246","GCW","W",2022-06-03 13:15:00,"CS EE181",NA,NA,NA,24.98,"wx_tempavg15","f09c9846854231f3",0,0
"247","GCW","W",2022-06-03 13:30:00,"CS EE181",NA,NA,NA,25.55,"wx_tempavg15","4d0664e9cfe30ab2",0,0
"248","GCW","W",2022-06-03 13:45:00,"CS EE181",NA,NA,NA,25.26,"wx_tempavg15","385538ead8c6c192",0,0
"249","GCW","W",2022-06-03 14:00:00,"CS EE181",NA,NA,NA,25.47,"wx_tempavg15","db5a5c672b8d1ab7",0,0
"250","GCW","W",2022-06-03 14:15:00,"CS EE181",NA,NA,NA,25.5,"wx_tempavg15","271fef94d6e5ae23",0,0
"251","GCW","W",2022-06-03 14:30:00,"CS EE181",NA,NA,NA,25.59,"wx_tempavg15","7847b54ed16990c9",0,0
"252","GCW","W",2022-06-03 14:45:00,"CS EE181",NA,NA,NA,25.72,"wx_tempavg15","16c62da19c6b6b9f",0,0
"253","GCW","W",2022-06-03 15:00:00,"CS EE181",NA,NA,NA,25.83,"wx_tempavg15","7b802308a66dfb28",0,0
"254","GCW","W",2022-06-03 15:15:00,"CS EE181",NA,NA,NA,25.89,"wx_tempavg15","3804f01d2021450b",0,0
"255","GCW","W",2022-06-03 15:30:00,"CS EE181",NA,NA,NA,25.87,"wx_tempavg15","61fdfba4bd7b7ef0",0,0
"256","GCW","W",2022-06-03 15:45:00,"CS EE181",NA,NA,NA,25.51,"wx_tempavg15","8eebfee11c3a7bcc",0,0
"257","GCW","W",2022-06-03 16:00:00,"CS EE181",NA,NA,NA,25.23,"wx_tempavg15","6159a4e02f9e5e88",0,0
"258","GCW","W",2022-06-03 16:15:00,"CS EE181",NA,NA,NA,25.12,"wx_tempavg15","87e9737b2b69e27d",0,0
"259","GCW","W",2022-06-03 16:30:00,"CS EE181",NA,NA,NA,25.47,"wx_tempavg15","b60dcdf4f18cbf8a",0,0
"260","GCW","W",2022-06-03 16:45:00,"CS EE181",NA,NA,NA,25.33,"wx_tempavg15","7b75e565caea060a",0,0
"261","GCW","W",2022-06-03 17:00:00,"CS EE181",NA,NA,NA,25.57,"wx_tempavg15","08be23b777d328fa",0,0
"262","GCW","W",2022-06-03 17:15:00,"CS EE181",NA,NA,NA,25.47,"wx_tempavg15","532f448ec3b24f21",0,0
"263","GCW","W",2022-06-03 17:30:00,"CS EE181",NA,NA,NA,24.59,"wx_tempavg15","7ce49bdab8457301",0,0
"264","GCW","W",2022-06-03 17:45:00,"CS EE181",NA,NA,NA,24.55,"wx_tempavg15","6f2f24d214b60543",0,0
"265","GCW","W",2022-06-03 18:00:00,"CS EE181",NA,NA,NA,23.91,"wx_tempavg15","5721fa1bf2aaed94",0,0
"266","GCW","W",2022-06-03 18:15:00,"CS EE181",NA,NA,NA,23.58,"wx_tempavg15","960e13e4fd9e6519",0,0
"267","GCW","W",2022-06-03 18:30:00,"CS EE181",NA,NA,NA,22.86,"wx_tempavg15","e6a22f85405da2b0",0,0
"268","GCW","W",2022-06-03 18:45:00,"CS EE181",NA,NA,NA,21.93,"wx_tempavg15","8c06e2c577b5dda5",0,0
"269","GCW","W",2022-06-03 19:00:00,"CS EE181",NA,NA,NA,21.28,"wx_tempavg15","1e210cde8ba627f7",0,0
"270","GCW","W",2022-06-03 19:15:00,"CS EE181",NA,NA,NA,20.31,"wx_tempavg15","e63833c3e34fc608",0,0
"271","GCW","W",2022-06-03 19:30:00,"CS EE181",NA,NA,NA,19.74,"wx_tempavg15","58a801bee5a53ad0",0,0
"272","GCW","W",2022-06-03 19:45:00,"CS EE181",NA,NA,NA,19.18,"wx_tempavg15","3b290d0965589567",0,0
"273","GCW","W",2022-06-03 20:00:00,"CS EE181",NA,NA,NA,18.62,"wx_tempavg15","134eed3c44bf970a",0,0
"274","GCW","W",2022-06-03 20:15:00,"CS EE181",NA,NA,NA,18.25,"wx_tempavg15","7ef3abf3edde77e3",0,0
"275","GCW","W",2022-06-03 20:30:00,"CS EE181",NA,NA,NA,17.7,"wx_tempavg15","282145bfcb5322a7",0,0
"276","GCW","W",2022-06-03 20:45:00,"CS EE181",NA,NA,NA,17.31,"wx_tempavg15","ed83c37490f7f24e",0,0
"277","GCW","W",2022-06-03 21:00:00,"CS EE181",NA,NA,NA,17.25,"wx_tempavg15","dd4c04a5189e2d22",0,0
"278","GCW","W",2022-06-03 21:15:00,"CS EE181",NA,NA,NA,16.89,"wx_tempavg15","59f2f5bbdd380461",0,0
"279","GCW","W",2022-06-03 21:30:00,"CS EE181",NA,NA,NA,16.46,"wx_tempavg15","cf8f12015f5e95fd",0,0
"280","GCW","W",2022-06-03 21:45:00,"CS EE181",NA,NA,NA,16.21,"wx_tempavg15","5da37ebaaaab5f0d",0,0
"281","GCW","W",2022-06-03 22:00:00,"CS EE181",NA,NA,NA,16.11,"wx_tempavg15","d1dbac6b5b67b39b",0,0
"282","GCW","W",2022-06-03 22:15:00,"CS EE181",NA,NA,NA,15.9,"wx_tempavg15","0f0f5c0f91b441e7",0,0
"283","GCW","W",2022-06-03 22:30:00,"CS EE181",NA,NA,NA,15.79,"wx_tempavg15","a58fad7b4037e79b",0,0
"284","GCW","W",2022-06-03 22:45:00,"CS EE181",NA,NA,NA,15.74,"wx_tempavg15","d4e072d400363aff",0,0
"285","GCW","W",2022-06-03 23:00:00,"CS EE181",NA,NA,NA,15.44,"wx_tempavg15","34c1714bee21f42e",0,0
"286","GCW","W",2022-06-03 23:15:00,"CS EE181",NA,NA,NA,15.05,"wx_tempavg15","fa6c7c4c38f318bd",0,0
"287","GCW","W",2022-06-03 23:30:00,"CS EE181",NA,NA,NA,14.97,"wx_tempavg15","682862fcee8166b7",0,0
"288","GCW","W",2022-06-03 23:45:00,"CS EE181",NA,NA,NA,15.19,"wx_tempavg15","bb9f58301457cf5f",0,0
"289","GCW","W",2022-06-04,"CS EE181",NA,NA,NA,15.38,"wx_tempavg15","c718265573259986",0,0
"290","GCW","W",2022-06-04 00:15:00,"CS EE181",NA,NA,NA,15.03,"wx_tempavg15","c20d31fd4318416d",0,0
"291","GCW","W",2022-06-04 00:30:00,"CS EE181",NA,NA,NA,14.84,"wx_tempavg15","cce6af27814ba0b2",0,0
"292","GCW","W",2022-06-04 00:45:00,"CS EE181",NA,NA,NA,14.68,"wx_tempavg15","c6fd0f6cdd859a89",0,0
"293","GCW","W",2022-06-04 01:00:00,"CS EE181",NA,NA,NA,14.43,"wx_tempavg15","8c6e761915c3a95a",0,0
"294","GCW","W",2022-06-04 01:15:00,"CS EE181",NA,NA,NA,14.59,"wx_tempavg15","aaa366c8024a4e9f",0,0
"295","GCW","W",2022-06-04 01:30:00,"CS EE181",NA,NA,NA,14.37,"wx_tempavg15","d00507adad346139",0,0
"296","GCW","W",2022-06-04 01:45:00,"CS EE181",NA,NA,NA,14.13,"wx_tempavg15","ee2bca119c7de294",0,0
"297","GCW","W",2022-06-04 02:00:00,"CS EE181",NA,NA,NA,14.16,"wx_tempavg15","23f9f7e6dc6d8678",0,0
"298","GCW","W",2022-06-04 02:15:00,"CS EE181",NA,NA,NA,14.02,"wx_tempavg15","d05a2b6e77fa6d5a",0,0
"299","GCW","W",2022-06-04 02:30:00,"CS EE181",NA,NA,NA,14.12,"wx_tempavg15","ef2336a1689955a7",0,0
"300","GCW","W",2022-06-04 02:45:00,"CS EE181",NA,NA,NA,13.98,"wx_tempavg15","34f835bbf8bb70c4",0,0
"301","GCW","W",2022-06-04 03:00:00,"CS EE181",NA,NA,NA,14.24,"wx_tempavg15","7e68908555fa94a9",0,0
"302","GCW","W",2022-06-04 03:15:00,"CS EE181",NA,NA,NA,14.24,"wx_tempavg15","e006631def05b66d",0,0
"303","GCW","W",2022-06-04 03:30:00,"CS EE181",NA,NA,NA,14.1,"wx_tempavg15","291d96d1708bf922",0,0
"304","GCW","W",2022-06-04 03:45:00,"CS EE181",NA,NA,NA,14.04,"wx_tempavg15","846627cc69701fb0",0,0
"305","GCW","W",2022-06-04 04:00:00,"CS EE181",NA,NA,NA,13.88,"wx_tempavg15","c87e7e56ef8ed070",0,0
"306","GCW","W",2022-06-04 04:15:00,"CS EE181",NA,NA,NA,13.83,"wx_tempavg15","e8727d5222da1d4a",0,0
"307","GCW","W",2022-06-04 04:30:00,"CS EE181",NA,NA,NA,13.59,"wx_tempavg15","0926a08bff8fd4c3",0,0
"308","GCW","W",2022-06-04 04:45:00,"CS EE181",NA,NA,NA,13.44,"wx_tempavg15","03bc90a2c66ef36c",0,0
"309","GCW","W",2022-06-04 05:00:00,"CS EE181",NA,NA,NA,13.43,"wx_tempavg15","4b04f7dda9b9bb99",0,0
"310","GCW","W",2022-06-04 05:15:00,"CS EE181",NA,NA,NA,13.5,"wx_tempavg15","31b1efc6d964474d",0,0
"311","GCW","W",2022-06-04 05:30:00,"CS EE181",NA,NA,NA,13.85,"wx_tempavg15","576c2d652d6c87bf",0,0
"312","GCW","W",2022-06-04 05:45:00,"CS EE181",NA,NA,NA,14.56,"wx_tempavg15","6944a7c4adfcc793",0,0
"313","GCW","W",2022-06-04 06:00:00,"CS EE181",NA,NA,NA,15.56,"wx_tempavg15","6fd795996f543d74",0,0
"314","GCW","W",2022-06-04 06:15:00,"CS EE181",NA,NA,NA,16.23,"wx_tempavg15","3cfa736a3a224dc2",0,0
"315","GCW","W",2022-06-04 06:30:00,"CS EE181",NA,NA,NA,17.25,"wx_tempavg15","4df464648d80fb1d",0,0
"316","GCW","W",2022-06-04 06:45:00,"CS EE181",NA,NA,NA,18.04,"wx_tempavg15","518deed29d02a160",0,0
"317","GCW","W",2022-06-04 07:00:00,"CS EE181",NA,NA,NA,18.99,"wx_tempavg15","364243dcb6e25d51",0,0
"318","GCW","W",2022-06-04 07:15:00,"CS EE181",NA,NA,NA,19.99,"wx_tempavg15","e149e62b47faed64",0,0
"319","GCW","W",2022-06-04 07:30:00,"CS EE181",NA,NA,NA,20.51,"wx_tempavg15","a8a68be029cf51c7",0,0
"320","GCW","W",2022-06-04 07:45:00,"CS EE181",NA,NA,NA,21.03,"wx_tempavg15","1eb8c30facbeabf7",0,0
"321","GCW","W",2022-06-04 08:00:00,"CS EE181",NA,NA,NA,21.93,"wx_tempavg15","189b91208d2c0fed",0,0
"322","GCW","W",2022-06-04 08:15:00,"CS EE181",NA,NA,NA,22.52,"wx_tempavg15","1bb9ea62cf097ee3",0,0
"323","GCW","W",2022-06-04 08:30:00,"CS EE181",NA,NA,NA,22.83,"wx_tempavg15","aee98363dae9d464",0,0
"324","GCW","W",2022-06-04 08:45:00,"CS EE181",NA,NA,NA,23.56,"wx_tempavg15","c30e1c153505d3b5",0,0
"325","GCW","W",2022-06-04 09:00:00,"CS EE181",NA,NA,NA,23.96,"wx_tempavg15","5a41107e6e133812",0,0
"326","GCW","W",2022-06-04 09:15:00,"CS EE181",NA,NA,NA,24.38,"wx_tempavg15","a5a2387cd211b02d",0,0
"327","GCW","W",2022-06-04 09:30:00,"CS EE181",NA,NA,NA,24.79,"wx_tempavg15","bfd3ed7d37f9aef0",0,0
"328","GCW","W",2022-06-04 09:45:00,"CS EE181",NA,NA,NA,25.1,"wx_tempavg15","3a8977dc097d1c00",0,0
"329","GCW","W",2022-06-04 10:00:00,"CS EE181",NA,NA,NA,25.38,"wx_tempavg15","22082669663f6c3e",0,0
"330","GCW","W",2022-06-04 10:15:00,"CS EE181",NA,NA,NA,25.64,"wx_tempavg15","cfeb66aca93275be",0,0
"331","GCW","W",2022-06-04 10:30:00,"CS EE181",NA,NA,NA,25.89,"wx_tempavg15","c1d9057fb08ac08d",0,0
"332","GCW","W",2022-06-04 10:45:00,"CS EE181",NA,NA,NA,26.39,"wx_tempavg15","717ba1171e87d9fd",0,0
"333","GCW","W",2022-06-04 11:00:00,"CS EE181",NA,NA,NA,26.6,"wx_tempavg15","aa9e6f0858126e9b",0,0
"334","GCW","W",2022-06-04 11:15:00,"CS EE181",NA,NA,NA,26.91,"wx_tempavg15","56bbdc462d6508fb",0,0
"335","GCW","W",2022-06-04 11:30:00,"CS EE181",NA,NA,NA,27.02,"wx_tempavg15","e4d3e7fa82adad9e",0,0
"336","GCW","W",2022-06-04 11:45:00,"CS EE181",NA,NA,NA,26.63,"wx_tempavg15","b7aaa484870f84a4",0,0
"337","GCW","W",2022-06-04 12:00:00,"CS EE181",NA,NA,NA,27.48,"wx_tempavg15","d0b524cff4b23192",0,0
"338","GCW","W",2022-06-04 12:15:00,"CS EE181",NA,NA,NA,27.25,"wx_tempavg15","8036da3ba4683bd0",0,0
"339","GCW","W",2022-06-04 12:30:00,"CS EE181",NA,NA,NA,27.59,"wx_tempavg15","77375a651bf52758",0,0
"340","GCW","W",2022-06-04 12:45:00,"CS EE181",NA,NA,NA,26.92,"wx_tempavg15","55bcd49855301533",0,0
"341","GCW","W",2022-06-04 13:00:00,"CS EE181",NA,NA,NA,26.43,"wx_tempavg15","c93018a9b7923640",0,0
"342","GCW","W",2022-06-04 13:15:00,"CS EE181",NA,NA,NA,26.62,"wx_tempavg15","55375123f6b16c05",0,0
"343","GCW","W",2022-06-04 13:30:00,"CS EE181",NA,NA,NA,27.51,"wx_tempavg15","0b5acb272fc49889",0,0
"344","GCW","W",2022-06-04 13:45:00,"CS EE181",NA,NA,NA,26.93,"wx_tempavg15","75e75a3bdd18d73f",0,0
"345","GCW","W",2022-06-04 14:00:00,"CS EE181",NA,NA,NA,26.98,"wx_tempavg15","3e08f38eb7ea78e3",0,0
"346","GCW","W",2022-06-04 14:15:00,"CS EE181",NA,NA,NA,27.69,"wx_tempavg15","650fe6d56477880f",0,0
"347","GCW","W",2022-06-04 14:30:00,"CS EE181",NA,NA,NA,27.31,"wx_tempavg15","b9ac8db23db28e85",0,0
"348","GCW","W",2022-06-04 14:45:00,"CS EE181",NA,NA,NA,27.49,"wx_tempavg15","37ab891223a97e07",0,0
"349","GCW","W",2022-06-04 15:00:00,"CS EE181",NA,NA,NA,27.33,"wx_tempavg15","3a405febc8794140",0,0
"350","GCW","W",2022-06-04 15:15:00,"CS EE181",NA,NA,NA,27.16,"wx_tempavg15","f2b055be9ea51d97",0,0
"351","GCW","W",2022-06-04 15:30:00,"CS EE181",NA,NA,NA,27.1,"wx_tempavg15","a7ad9386de77ea8d",0,0
"352","GCW","W",2022-06-04 15:45:00,"CS EE181",NA,NA,NA,27.25,"wx_tempavg15","aff7b88adc5674d2",0,0
"353","GCW","W",2022-06-04 16:00:00,"CS EE181",NA,NA,NA,26.83,"wx_tempavg15","b60b715ccddebe3d",0,0
"354","GCW","W",2022-06-04 16:15:00,"CS EE181",NA,NA,NA,26.71,"wx_tempavg15","22e1780c0dd8ac53",0,0
"355","GCW","W",2022-06-04 16:30:00,"CS EE181",NA,NA,NA,26.68,"wx_tempavg15","b2ad8fa7363f9e61",0,0
"356","GCW","W",2022-06-04 16:45:00,"CS EE181",NA,NA,NA,26.5,"wx_tempavg15","00e9d588ab490b71",0,0
"357","GCW","W",2022-06-04 17:00:00,"CS EE181",NA,NA,NA,26.35,"wx_tempavg15","3e63546ba4448637",0,0
"358","GCW","W",2022-06-04 17:15:00,"CS EE181",NA,NA,NA,26.15,"wx_tempavg15","5967d4ba0df770d0",0,0
"359","GCW","W",2022-06-04 17:30:00,"CS EE181",NA,NA,NA,25.62,"wx_tempavg15","a5c223e083f871b4",0,0
"360","GCW","W",2022-06-04 17:45:00,"CS EE181",NA,NA,NA,25.19,"wx_tempavg15","8085fe2a1bbc25a0",0,0
"361","GCW","W",2022-06-04 18:00:00,"CS EE181",NA,NA,NA,23.92,"wx_tempavg15","9280398fcb98097a",0,0
"362","GCW","W",2022-06-04 18:15:00,"CS EE181",NA,NA,NA,23.54,"wx_tempavg15","75dfea658de60a4e",0,0
"363","GCW","W",2022-06-04 18:30:00,"CS EE181",NA,NA,NA,23.51,"wx_tempavg15","38c05d1128de8afe",0,0
"364","GCW","W",2022-06-04 18:45:00,"CS EE181",NA,NA,NA,22.61,"wx_tempavg15","4e89d6e0a34abee5",0,0
"365","GCW","W",2022-06-04 19:00:00,"CS EE181",NA,NA,NA,21.92,"wx_tempavg15","efffe54cd701d035",0,0
"366","GCW","W",2022-06-04 19:15:00,"CS EE181",NA,NA,NA,21.32,"wx_tempavg15","34055792185c11db",0,0
"367","GCW","W",2022-06-04 19:30:00,"CS EE181",NA,NA,NA,20.5,"wx_tempavg15","a840e682840be924",0,0
"368","GCW","W",2022-06-04 19:45:00,"CS EE181",NA,NA,NA,19.94,"wx_tempavg15","c60d5df4eda44aed",0,0
"369","GCW","W",2022-06-04 20:00:00,"CS EE181",NA,NA,NA,19.62,"wx_tempavg15","2b202e52c3d66e44",0,0
"370","GCW","W",2022-06-04 20:15:00,"CS EE181",NA,NA,NA,18.83,"wx_tempavg15","5570ff0c5ad7fb8a",0,0
"371","GCW","W",2022-06-04 20:30:00,"CS EE181",NA,NA,NA,18.58,"wx_tempavg15","533cbfd6dadb1cf8",0,0
"372","GCW","W",2022-06-04 20:45:00,"CS EE181",NA,NA,NA,18.2,"wx_tempavg15","89345ac5be1783af",0,0
"373","GCW","W",2022-06-04 21:00:00,"CS EE181",NA,NA,NA,17.91,"wx_tempavg15","d6bed289f802aebb",0,0
"374","GCW","W",2022-06-04 21:15:00,"CS EE181",NA,NA,NA,17.07,"wx_tempavg15","4090a565a162a667",0,0
"375","GCW","W",2022-06-04 21:30:00,"CS EE181",NA,NA,NA,16.79,"wx_tempavg15","8652a362416a92fd",0,0
"376","GCW","W",2022-06-04 21:45:00,"CS EE181",NA,NA,NA,16.91,"wx_tempavg15","0879a9606ff2bc39",0,0
"377","GCW","W",2022-06-04 22:00:00,"CS EE181",NA,NA,NA,17.09,"wx_tempavg15","4665a39b1774e1d4",0,0
"378","GCW","W",2022-06-04 22:15:00,"CS EE181",NA,NA,NA,17.1,"wx_tempavg15","0438d978385d4b14",0,0
"379","GCW","W",2022-06-04 22:30:00,"CS EE181",NA,NA,NA,17.15,"wx_tempavg15","88855de971f7619d",0,0
"380","GCW","W",2022-06-04 22:45:00,"CS EE181",NA,NA,NA,17.09,"wx_tempavg15","9199e3987a89a7ad",0,0
"381","GCW","W",2022-06-04 23:00:00,"CS EE181",NA,NA,NA,16.97,"wx_tempavg15","8fb52befa25ecbb2",0,0
"382","GCW","W",2022-06-04 23:15:00,"CS EE181",NA,NA,NA,16.96,"wx_tempavg15","bb24533767ea0b17",0,0
"383","GCW","W",2022-06-04 23:30:00,"CS EE181",NA,NA,NA,16.9,"wx_tempavg15","64245efcd1ccb4ec",0,0
"384","GCW","W",2022-06-04 23:45:00,"CS EE181",NA,NA,NA,16.81,"wx_tempavg15","013fab49a40bb384",0,0
"385","GCW","W",2022-06-05,"CS EE181",NA,NA,NA,16.35,"wx_tempavg15","4a7217d72829b922",0,0
"386","GCW","W",2022-06-05 00:15:00,"CS EE181",NA,NA,NA,15.99,"wx_tempavg15","35ced71c64490fb7",0,0
"387","GCW","W",2022-06-05 00:30:00,"CS EE181",NA,NA,NA,16.18,"wx_tempavg15","b102a1bf16c59af5",0,0
"388","GCW","W",2022-06-05 00:45:00,"CS EE181",NA,NA,NA,16.15,"wx_tempavg15","55d4cffa89abb705",0,0
"389","GCW","W",2022-06-05 01:00:00,"CS EE181",NA,NA,NA,15.93,"wx_tempavg15","f18c7dd9588f1ad3",0,0
"390","GCW","W",2022-06-05 01:15:00,"CS EE181",NA,NA,NA,15.53,"wx_tempavg15","8c73a0bbf0f74323",0,0
"391","GCW","W",2022-06-05 01:30:00,"CS EE181",NA,NA,NA,15.2,"wx_tempavg15","6122072a2a06e075",0,0
"392","GCW","W",2022-06-05 01:45:00,"CS EE181",NA,NA,NA,15.29,"wx_tempavg15","e82a835fc083f447",0,0
"393","GCW","W",2022-06-05 02:00:00,"CS EE181",NA,NA,NA,15.33,"wx_tempavg15","cd3c007e70df2092",0,0
"394","GCW","W",2022-06-05 02:15:00,"CS EE181",NA,NA,NA,15.44,"wx_tempavg15","0439e319ee509e7b",0,0
"395","GCW","W",2022-06-05 02:30:00,"CS EE181",NA,NA,NA,15.91,"wx_tempavg15","12e0af5639f95bc3",0,0
"396","GCW","W",2022-06-05 02:45:00,"CS EE181",NA,NA,NA,15.36,"wx_tempavg15","004c664dc9eb2ed8",0,0
"397","GCW","W",2022-06-05 03:00:00,"CS EE181",NA,NA,NA,15.89,"wx_tempavg15","641509f5e92f1f57",0,0
"398","GCW","W",2022-06-05 03:15:00,"CS EE181",NA,NA,NA,15.56,"wx_tempavg15","247357ddcf8ca30e",0,0
"399","GCW","W",2022-06-05 03:30:00,"CS EE181",NA,NA,NA,15.17,"wx_tempavg15","08bbb97311642066",0,0
"400","GCW","W",2022-06-05 03:45:00,"CS EE181",NA,NA,NA,15.06,"wx_tempavg15","ee36b0a90a4536bb",0,0
"401","GCW","W",2022-06-05 04:00:00,"CS EE181",NA,NA,NA,14.86,"wx_tempavg15","18a7c20f1fe30926",0,0
"402","GCW","W",2022-06-05 04:15:00,"CS EE181",NA,NA,NA,14.75,"wx_tempavg15","d2f9938059d6d6ff",0,0
"403","GCW","W",2022-06-05 04:30:00,"CS EE181",NA,NA,NA,15.27,"wx_tempavg15","2e3087470cc7fa06",0,0
"404","GCW","W",2022-06-05 04:45:00,"CS EE181",NA,NA,NA,15.63,"wx_tempavg15","bc2d5bd3361a45fb",0,0
"405","GCW","W",2022-06-05 05:00:00,"CS EE181",NA,NA,NA,17.99,"wx_tempavg15","ad542b17eff46548",0,0
"406","GCW","W",2022-06-05 05:15:00,"CS EE181",NA,NA,NA,18.78,"wx_tempavg15","655aaaa04a5adc89",0,0
"407","GCW","W",2022-06-05 05:30:00,"CS EE181",NA,NA,NA,18.84,"wx_tempavg15","f1851a3dc9a86a1a",0,0
"408","GCW","W",2022-06-05 05:45:00,"CS EE181",NA,NA,NA,18.97,"wx_tempavg15","3f61e0db267ae7c5",0,0
"409","GCW","W",2022-06-05 06:00:00,"CS EE181",NA,NA,NA,19.16,"wx_tempavg15","9e0232b7e1ced2ed",0,0
"410","GCW","W",2022-06-05 06:15:00,"CS EE181",NA,NA,NA,19.39,"wx_tempavg15","afc774bcdb525dc6",0,0
